Time elapsed (s),Time Elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760110857,1.153099998,20.633,10.124,17.142,30.559,13.127,16.404,1720.944,0.893,400.86,23.427,14.467,0.073,0,1,0,0,0,5938.756,1.441,0,8.181,24.514,221.8,23.621,222.405,24.717,-1.137,24.457,222.397,24.6,0.137,833.625,40.858,17.391,30.167,-22.768,27.761,34.625,9.908,0,1,#NAME?,-2.013,2.956,-0.97,-5.282,0.004,0.002,29.97,31.303,32.06,33.874,34.567,34.772,29.379,29.848,29.555,33.66,34.423,34.511,28.775,29.38,28.82,31.648,29.108,0,0
3760110859,1.188633331,20.593,10.055,17.144,30.544,13.121,16.404,1753.298,0.866,400.854,23.442,14.468,0,0,1,0,0,0,5925.075,1.449,0,8.204,24.514,221.852,23.611,222.285,24.698,-1.129,24.439,222.344,24.592,0.146,834.546,40.858,17.401,30.167,-22.768,27.744,34.62,9.922,0,1,-0.001,-2.026,2.96,-1.133,-5.288,0.004,0.002,29.981,31.313,32.073,33.858,34.561,34.748,29.374,29.822,29.542,33.649,34.408,34.511,28.784,29.389,28.824,31.647,29.118,0,0
3760110861,1.218216666,20.56,10.101,17.143,30.544,13.126,16.404,1716.44,0.904,400.885,23.41,14.469,0.085,0,1,0,0,0,5938.62,1.47,0,8.275,24.515,221.853,23.611,222.399,24.716,-1.146,24.403,222.507,24.618,0.208,834.633,40.892,17.365,30.175,-22.767,27.787,34.637,9.921,0,1,-0.001,-2.039,2.967,-0.943,-5.261,0.004,0.002,29.99,31.3,32.061,33.872,34.575,34.764,29.383,29.839,29.546,33.668,34.435,34.498,28.777,29.38,28.823,31.66,29.106,0,0
3760110863,1.253450004,20.59,10.088,17.143,30.545,13.113,16.404,1726.831,0.862,400.916,23.442,14.467,0.066,0,1,0,0,0,5974.87,1.464,0,8.602,24.506,221.858,23.592,222.284,24.698,-1.148,24.433,222.375,24.597,0.158,834.63,40.882,17.372,30.125,-22.768,27.772,34.631,9.933,0,1,-0.001,-1.995,2.978,-1.023,-5.322,0.004,0.002,29.998,31.307,32.07,33.867,34.565,34.762,29.377,29.84,29.554,33.659,34.42,34.505,28.785,29.395,28.828,31.654,29.128,0,0
3760110865,1.281750003,20.593,10.099,17.142,30.549,13.139,16.404,1740.499,0.873,400.869,23.429,14.468,0,0,1,0,0,0,5965.682,1.421,0,8.725,24.508,221.803,23.612,222.318,24.703,-1.133,24.432,222.376,24.597,0.159,834.51,40.889,17.365,30.178,-22.768,27.754,34.654,9.95,0,1,-0.001,-2.018,2.965,-0.993,-5.207,0.004,0.002,29.991,31.307,32.071,33.843,34.564,34.765,29.371,29.82,29.548,33.651,34.415,34.495,28.789,29.37,28.813,31.664,29.123,0,0
3760110867,1.311199999,20.614,10.085,17.142,30.555,13.125,16.404,1697.636,0.889,400.884,23.431,14.468,0,0,1,0,0,0,4913.657,1.424,0,8.226,24.505,221.818,23.62,222.369,24.712,-1.133,24.439,222.489,24.615,0.169,833.822,40.863,17.373,30.141,-22.768,27.771,34.632,9.92,0,1,-0.001,-2.033,2.966,-1.066,-5.288,0.004,0.002,29.985,31.294,32.044,33.858,34.572,34.762,29.378,29.834,29.552,33.67,34.423,34.491,28.786,29.363,28.816,31.652,29.121,0,0
3760110869,1.340033333,20.59,10.107,17.143,30.539,13.144,16.405,1737.479,0.84,400.895,23.427,14.466,0,0,1,0,0,0,5894.824,1.431,0,8.288,24.526,221.796,23.609,222.387,24.714,-1.146,24.44,222.409,24.602,0.156,834.658,40.883,17.424,30.141,-22.767,27.771,34.637,9.923,0,1,-0.001,-1.982,2.974,-0.961,-5.16,0.004,0.002,29.978,31.285,32.046,33.848,34.545,34.753,29.362,29.822,29.539,33.654,34.417,34.495,28.779,29.37,28.796,31.664,29.124,0,0
3760110871,1.375300002,20.588,10.107,17.143,30.567,13.121,16.403,1741.333,0.885,400.845,23.426,14.468,0.015,0,1,0,0,0,5906.43,1.425,0,8.134,24.515,221.93,23.599,222.264,24.695,-1.137,24.434,222.452,24.609,0.168,834.653,40.872,17.391,30.164,-22.768,27.771,34.635,9.94,0,1,-0.001,-2.012,2.964,-0.962,-5.333,0.004,0.002,29.977,31.286,32.039,33.858,34.55,34.753,29.374,29.83,29.551,33.663,34.431,34.491,28.776,29.361,28.8,31.659,29.128,0,0
3760110873,1.41026667,20.579,10.088,17.143,30.544,13.151,16.404,1718.725,0.89,400.903,23.435,14.467,0.061,0,1,0,0,0,5896.346,1.446,0,8.297,24.517,221.857,23.615,222.438,24.723,-1.149,24.419,222.391,24.599,0.174,834.305,40.899,17.401,30.14,-22.768,27.733,34.626,9.904,0,1,-0.001,-2.051,2.978,-1.008,-5.136,0.004,0.002,29.977,31.297,32.058,33.858,34.561,34.754,29.381,29.829,29.543,33.662,34.422,34.501,28.769,29.379,28.814,31.658,29.123,0,0
3760110875,1.439383332,20.594,10.079,17.143,30.534,13.122,16.403,1697.728,0.864,400.86,23.423,14.467,0.029,0,1,0,0,0,5933.223,1.456,0,8.19,24.513,221.867,23.604,222.354,24.709,-1.146,24.425,222.472,24.612,0.18,834.373,40.893,17.392,30.161,-22.768,27.78,34.647,9.938,0,1,-0.001,-2.01,2.971,-1.058,-5.258,0.004,0.002,29.966,31.291,32.041,33.859,34.564,34.756,29.363,29.829,29.539,33.667,34.43,34.493,28.759,29.363,28.806,31.666,29.118,0,0
3760110876,1.469066668,20.615,10.08,17.143,30.564,13.145,16.404,1721.517,0.84,400.862,23.424,14.466,0.023,0,1,0,0,0,5950.675,1.424,0,8.282,24.52,221.846,23.599,222.314,24.703,-1.145,24.412,222.388,24.599,0.181,834.52,40.905,17.423,30.169,-22.768,27.776,34.642,9.939,0,1,-0.001,-2,2.972,-1.082,-5.201,0.004,0.002,29.966,31.277,32.04,33.872,34.57,34.767,29.37,29.824,29.539,33.671,34.437,34.484,28.759,29.351,28.799,31.664,29.123,0,0
3760110878,1.498033333,20.619,10.101,17.143,30.552,13.129,16.404,1749.111,0.867,400.846,23.405,14.468,0,0,1,0,0,0,5894.482,1.428,0,8.172,24.514,221.889,23.587,222.458,24.725,-1.179,24.435,222.475,24.612,0.171,833.665,40.887,17.365,30.144,-22.768,27.709,34.63,9.904,0,1,-0.001,-2.004,2.971,-1.024,-5.259,0.004,0.002,29.965,31.279,32.023,33.879,34.556,34.753,29.367,29.833,29.54,33.663,34.432,34.485,28.775,29.356,28.796,31.661,29.121,0,0
3760110880,1.526483337,20.579,10.099,17.143,30.535,13.129,16.404,1728.417,0.899,400.885,23.441,14.468,0.009,0,1,0,0,0,5901.35,1.423,0,8.163,24.508,221.852,23.593,222.362,24.71,-1.159,24.438,222.386,24.598,0.154,834.553,40.915,17.332,30.175,-22.768,27.738,34.634,9.924,0,1,-0.001,-2.037,2.973,-0.974,-5.229,0.004,0.002,29.983,31.306,32.048,33.878,34.566,34.765,29.368,29.833,29.545,33.673,34.449,34.504,28.783,29.383,28.814,31.665,29.121,0,0
3760110882,1.561966666,20.629,10.08,17.143,30.56,13.134,16.404,1717.463,0.875,400.891,23.418,14.467,0.098,0,1,0,0,0,5892.369,1.426,0,8.205,24.52,221.815,23.595,222.301,24.701,-1.147,24.41,222.339,24.591,0.175,834.659,40.881,17.427,30.175,-22.768,27.745,34.642,9.941,0,1,-0.001,-2.028,2.964,-1.1,-5.25,0.004,0.002,29.98,31.293,32.047,33.864,34.561,34.766,29.35,29.826,29.526,33.663,34.443,34.511,28.782,29.371,28.821,31.664,29.128,0,0
3760110884,1.591300003,20.603,10.083,17.141,30.567,13.124,16.404,1715.148,0.862,400.871,23.437,14.467,0,0,1,0,0,0,5897.439,1.412,0,8.19,24.526,221.887,23.615,222.332,24.706,-1.132,24.447,222.402,24.601,0.148,834.347,40.901,17.365,30.167,-22.769,27.73,34.642,9.937,0,1,-0.001,-2.006,2.971,-1.056,-5.313,0.004,0.002,29.974,31.288,32.035,33.895,34.577,34.779,29.391,29.852,29.547,33.686,34.466,34.507,28.774,29.375,28.812,31.674,29.128,0,0
3760110886,1.624650002,20.626,10.078,17.142,30.551,13.151,16.404,1702.249,0.86,400.861,23.443,14.468,0.017,0,1,0,0,0,4899.779,1.413,0,8.178,24.508,221.926,23.605,222.35,24.708,-1.145,24.409,222.384,24.598,0.183,833.558,40.903,17.365,30.18,-22.769,27.764,34.649,9.94,0,1,-0.001,-2.026,2.965,-1.105,-5.156,0.004,0.002,29.964,31.283,32.032,33.875,34.568,34.769,29.376,29.835,29.538,33.67,34.444,34.483,28.765,29.366,28.807,31.68,29.129,0,0
3760110888,1.661933335,20.596,10.136,17.142,30.543,13.15,16.404,1726.935,0.845,400.883,23.425,14.467,0.002,0,1,0,0,0,4900.571,1.44,0,8.364,24.517,221.813,23.582,222.327,24.705,-1.164,24.428,222.417,24.603,0.169,833.773,40.903,17.384,30.18,-22.767,27.749,34.646,9.941,0,1,-0.001,-1.973,2.965,-0.882,-5.143,0.004,0.002,29.981,31.293,32.052,33.883,34.578,34.774,29.376,29.839,29.549,33.678,34.449,34.515,28.784,29.377,28.827,31.669,29.138,0,0
3760110890,1.697333336,20.606,10.074,17.142,30.569,13.14,16.405,1712.548,0.873,400.86,23.452,14.467,0,0,1,0,0,0,5921.881,1.444,0,8.281,24.517,221.871,23.561,222.314,24.703,-1.183,24.418,222.407,24.602,0.178,834.503,40.903,17.386,30.18,-22.769,27.757,34.643,9.941,0,1,-0.001,-2.035,2.968,-1.088,-5.236,0.004,0.002,29.966,31.283,32.044,33.882,34.576,34.781,29.38,29.842,29.543,33.67,34.447,34.516,28.772,29.373,28.819,31.676,29.141,0,0
3760110892,1.726800005,20.624,10.078,17.142,30.589,13.119,16.404,1733.226,0.857,400.856,23.407,14.466,0.078,0,1,0,0,0,5930.864,1.43,0,8.381,24.497,221.87,23.573,222.269,24.695,-1.164,24.415,222.364,24.595,0.174,834.549,40.9,17.418,30.191,-22.769,27.752,34.642,9.947,0,1,-0.001,-2,2.965,-1.1,-5.377,0.004,0.002,29.974,31.288,32.038,33.883,34.582,34.773,29.365,29.832,29.551,33.671,34.438,34.504,28.785,29.368,28.815,31.673,29.126,0,0
3760110893,1.754616666,20.619,10.083,17.142,30.568,13.144,16.404,1744.551,0.88,400.837,23.439,14.467,0.046,0,1,0,0,0,5905.24,1.432,0,8.103,24.509,221.747,23.589,222.323,24.704,-1.156,24.425,222.392,24.599,0.168,833.281,40.909,17.387,30.177,-22.768,27.801,34.643,9.939,0,1,-0.001,-2.039,2.966,-1.08,-5.22,0.004,0.002,29.972,31.296,32.04,33.89,34.587,34.781,29.375,29.845,29.55,33.68,34.459,34.528,28.782,29.379,28.83,31.678,29.133,0,0
3760110895,1.784916671,20.573,10.072,17.143,30.543,13.13,16.404,1703.685,0.893,400.87,23.406,14.468,0.002,0,1,0,0,0,5909.284,1.431,0,8.451,24.503,221.821,23.575,222.431,24.721,-1.188,24.427,222.426,24.605,0.171,834.187,40.907,17.347,30.175,-22.768,27.802,34.648,9.926,0,1,-0.001,-2.05,2.97,-1.052,-5.239,0.004,0.002,29.988,31.297,32.036,33.882,34.574,34.778,29.369,29.834,29.548,33.666,34.454,34.531,28.788,29.387,28.825,31.679,29.132,0,0
3760110897,1.813200005,20.581,10.097,17.142,30.546,13.123,16.403,1728.46,0.847,400.894,23.437,14.467,0,0,1,0,0,0,5906.401,1.426,0,8.592,24.511,221.786,23.602,222.302,24.701,-1.14,24.394,222.387,24.599,0.198,834.598,40.917,17.36,30.193,-22.768,27.811,34.65,9.949,0,1,-0.001,-1.981,2.969,-0.981,-5.279,0.004,0.002,29.981,31.292,32.043,33.874,34.576,34.778,29.383,29.833,29.543,33.668,34.442,34.526,28.777,29.373,28.824,31.678,29.13,0,0
3760110899,1.841833337,20.597,10.075,17.142,30.555,13.116,16.404,1741.486,0.875,400.877,23.435,14.467,0,0,1,0,0,0,5897.974,1.422,0,8.182,24.508,221.833,23.608,222.344,24.708,-1.14,24.392,222.403,24.601,0.202,834.269,40.915,17.426,30.145,-22.769,27.737,34.649,9.941,0,1,-0.001,-2.019,2.981,-1.073,-5.327,0.004,0.002,29.977,31.302,32.058,33.88,34.575,34.776,29.385,29.844,29.555,33.683,34.446,34.527,28.779,29.374,28.82,31.679,29.126,0,0
3760110901,1.877133338,20.624,10.123,17.143,30.569,13.15,16.404,1722.688,0.89,400.878,23.43,14.467,0.063,0,1,0,0,0,5891.497,1.429,0,7.785,24.506,221.812,23.607,222.422,24.72,-1.154,24.44,222.288,24.583,0.137,834.538,40.894,17.371,30.207,-22.77,27.763,34.659,9.939,0,1,#NAME?,-2.027,2.958,-0.959,-5.189,0.004,0.002,29.976,31.286,32.046,33.884,34.579,34.785,29.382,29.844,29.56,33.675,34.454,34.521,28.781,29.371,28.822,31.684,29.126,0,0
3760110903,1.913516665,20.614,10.123,17.143,30.549,13.128,16.403,1711.063,0.868,400.859,23.453,14.468,0,0,1,0,0,0,5903.245,1.434,0,8.168,24.507,221.8,23.573,222.314,24.703,-1.171,24.434,222.378,24.597,0.157,833.817,40.891,17.381,30.176,-22.768,27.764,34.655,9.952,0,1,-0.001,-1.989,2.964,-0.946,-5.263,0.004,0.002,29.987,31.309,32.064,33.891,34.581,34.785,29.39,29.856,29.563,33.689,34.454,34.533,28.781,29.386,28.845,31.679,29.12,0,0
3760110905,1.942200001,20.61,10.074,17.142,30.542,13.143,16.404,1700.718,0.855,400.884,23.42,14.465,0.102,0,1,0,0,0,5912.229,1.405,0,8.125,24.5,221.811,23.573,222.384,24.714,-1.182,24.414,222.325,24.589,0.169,833.727,40.895,17.379,30.168,-22.767,27.737,34.653,9.939,0,1,-0.001,-2.018,2.967,-1.093,-5.171,0.004,0.002,29.986,31.321,32.08,33.891,34.584,34.79,29.391,29.85,29.562,33.7,34.461,34.537,28.804,29.396,28.847,31.683,29.12,0,0
3760110906,1.970700002,20.586,10.121,17.142,30.56,13.145,16.405,1749.699,0.843,400.824,23.43,14.466,0.129,0,1,0,0,0,4887.711,1.416,0,8.171,24.499,221.763,23.565,222.212,24.686,-1.163,24.442,222.4,24.6,0.152,834.57,40.917,17.407,30.19,-22.768,27.746,34.651,9.965,0,1,-0.001,-1.978,2.97,-0.915,-5.197,0.004,0.002,29.971,31.303,32.052,33.876,34.578,34.791,29.387,29.849,29.561,33.681,34.458,34.53,28.794,29.379,28.82,31.676,29.122,0,0
3760110908,2.00236667,20.617,10.072,17.143,30.579,13.129,16.405,1739.586,0.899,400.844,23.435,14.465,0.016,0,1,0,0,0,4906.513,1.434,0,7.866,24.507,221.761,23.573,222.319,24.703,-1.172,24.415,222.403,24.601,0.179,835.131,40.889,17.383,30.167,-22.768,27.746,34.643,9.939,0,1,-0.001,-2.055,2.97,-1.109,-5.305,0.004,0.002,29.991,31.308,32.069,33.881,34.582,34.796,29.391,29.854,29.566,33.701,34.455,34.518,28.799,29.392,28.837,31.677,29.112,0,0
3760110910,2.032466666,20.6,10.11,17.143,30.564,13.144,16.404,1717.469,0.888,400.823,23.415,14.466,0,0,1,0,0,0,5913.992,1.42,0,7.656,24.503,221.811,23.586,222.291,24.699,-1.154,24.435,222.263,24.579,0.138,834.578,40.935,17.377,30.178,-22.768,27.695,34.646,9.947,0,1,#NAME?,-2.029,2.978,-0.967,-5.208,0.004,0.002,29.984,31.307,32.078,33.887,34.589,34.794,29.393,29.845,29.57,33.699,34.454,34.516,28.788,29.376,28.817,31.669,29.121,0,0
3760110912,2.06875,20.594,10.066,17.142,30.559,13.14,16.405,1724.407,0.862,400.838,23.465,14.466,0.094,0,1,0,0,0,4912.905,1.438,0,7.954,24.507,221.786,23.599,222.353,24.709,-1.151,24.425,222.323,24.588,0.157,834.503,40.915,17.382,30.167,-22.767,27.709,34.654,9.945,0,1,-0.001,-2.029,2.975,-1.098,-5.217,0.004,0.002,29.987,31.324,32.08,33.898,34.592,34.789,29.377,29.846,29.576,33.691,34.455,34.537,28.799,29.386,28.84,31.679,29.12,0,0
3760110914,2.098000002,20.602,10.121,17.143,30.558,13.152,16.404,1738.835,0.87,400.845,23.447,14.467,0,0,1,0,0,0,5919.63,1.444,0,8.183,24.511,221.809,23.58,222.403,24.717,-1.178,24.412,222.285,24.582,0.164,834.641,40.922,17.424,30.183,-22.768,27.697,34.66,9.943,0,1,-0.001,-2.01,2.973,-0.936,-5.162,0.004,0.002,29.985,31.315,32.076,33.883,34.591,34.791,29.397,29.853,29.571,33.704,34.46,34.532,28.801,29.397,28.829,31.679,29.124,0,0
3760110916,2.127833335,20.616,10.091,17.143,30.561,13.126,16.404,1737.984,0.887,400.869,23.432,14.466,0.154,0,1,0,0,0,5929.192,1.424,0,7.629,24.491,221.833,23.589,222.299,24.7,-1.153,24.414,222.343,24.591,0.172,833.819,40.884,17.407,30.179,-22.769,27.736,34.653,9.952,0,1,-0.001,-2.028,2.961,-1.049,-5.286,0.004,0.002,29.978,31.314,32.079,33.898,34.59,34.795,29.398,29.847,29.572,33.704,34.462,34.538,28.79,29.378,28.826,31.681,29.121,0,0
3760110918,2.157633336,20.603,10.08,17.143,30.542,13.139,16.404,1704.443,0.886,400.838,23.431,14.466,0.016,0,1,0,0,0,5894.06,1.422,0,8.137,24.511,221.709,23.563,222.324,24.704,-1.183,24.417,222.353,24.593,0.169,834.463,40.922,17.336,30.182,-22.768,27.705,34.645,9.941,0,1,-0.001,-2.043,2.973,-1.064,-5.191,0.004,0.002,29.986,31.303,32.088,33.888,34.595,34.8,29.393,29.859,29.575,33.713,34.461,34.539,28.78,29.383,28.83,31.672,29.116,0,0
3760110920,2.194250003,20.639,10.073,17.143,30.586,13.139,16.405,1701.393,0.848,400.838,23.446,14.466,0.115,0,1,0,0,0,5891.481,1.426,0,7.656,24.502,221.832,23.588,222.338,24.706,-1.16,24.445,222.279,24.581,0.13,834.626,40.911,17.321,30.197,-22.768,27.704,34.632,9.926,0,1,#NAME?,-2.008,2.966,-1.138,-5.272,0.004,0.002,29.99,31.317,32.103,33.889,34.6,34.797,29.391,29.855,29.567,33.705,34.471,34.548,28.791,29.396,28.836,31.673,29.141,0,0
3760110922,2.228733333,20.601,10.083,17.143,30.556,13.13,16.403,1701.09,0.844,400.831,23.398,14.467,0.06,0,1,0,0,0,5898.712,1.418,0,7.675,24.503,221.781,23.577,222.269,24.695,-1.16,24.423,222.294,24.584,0.154,834.394,40.899,17.35,30.201,-22.767,27.679,34.638,9.943,0,1,-0.001,-1.992,2.961,-1.054,-5.262,0.004,0.002,29.984,31.307,32.082,33.889,34.586,34.796,29.386,29.86,29.575,33.704,34.467,34.539,28.794,29.386,28.827,31.676,29.143,0,0
3760110924,2.258533335,20.578,10.086,17.142,30.549,13.148,16.404,1732.606,0.844,400.864,23.432,14.466,0.043,0,1,0,0,0,4909.657,1.428,0,7.953,24.518,221.786,23.571,222.282,24.698,-1.168,24.402,222.338,24.591,0.183,833.851,40.877,17.404,30.179,-22.768,27.686,34.653,9.955,0,1,-0.001,-2.002,2.959,-1.012,-5.162,0.004,0.002,29.99,31.32,32.096,33.882,34.592,34.795,29.395,29.856,29.568,33.715,34.464,34.55,28.792,29.39,28.845,31.683,29.138,0,0
3760110926,2.292916671,20.602,10.069,17.143,30.579,13.129,16.402,1712.25,0.88,400.839,23.424,14.467,0,0,1,0,0,0,5901.551,1.412,0,8.096,24.505,221.876,23.585,222.37,24.711,-1.168,24.425,222.34,24.591,0.16,834.659,40.912,17.407,30.159,-22.768,27.667,34.639,9.928,0,1,-0.001,-2.037,2.977,-1.1,-5.31,0.004,0.002,29.98,31.328,32.084,33.867,34.596,34.794,29.376,29.849,29.562,33.687,34.463,34.538,28.79,29.389,28.831,31.675,29.123,0,0
3760110928,2.323066664,20.622,10.111,17.143,30.561,13.133,16.404,1729.927,0.856,400.854,23.439,14.466,0.012,0,1,0,0,0,4898.796,1.418,0,7.684,24.522,221.796,23.59,222.208,24.686,-1.137,24.401,222.379,24.597,0.19,834.067,40.905,17.395,30.207,-22.768,27.694,34.628,9.942,0,1,-0.001,-1.989,2.96,-0.994,-5.256,0.004,0.002,29.983,31.322,32.067,33.872,34.591,34.796,29.394,29.856,29.561,33.699,34.455,34.53,28.791,29.392,28.841,31.673,29.124,0,0
3760110929,2.351800005,20.612,10.048,17.143,30.561,13.161,16.403,1748.431,0.877,400.837,23.422,14.466,0.053,0,1,0,0,0,4909.157,1.407,0,7.312,24.499,221.907,23.555,222.324,24.704,-1.19,24.433,222.358,24.594,0.155,834.676,40.872,17.384,30.18,-22.768,27.651,34.627,9.923,0,1,-0.001,-2.07,2.96,-1.181,-5.123,0.003,0.002,29.974,31.301,32.057,33.881,34.586,34.796,29.372,29.856,29.553,33.676,34.458,34.529,28.78,29.39,28.831,31.683,29.145,0,0
3760110931,2.385300001,20.63,10.144,17.143,30.564,13.143,16.404,1710.404,0.898,400.845,23.41,14.465,0.063,0,1,0,0,0,4890.714,1.426,0,7.693,24.515,221.762,23.552,222.167,24.679,-1.168,24.421,222.37,24.596,0.169,834.439,40.894,17.327,30.185,-22.768,27.701,34.648,9.969,0,1,-0.001,-2.016,2.964,-0.901,-5.211,0.004,0.002,29.985,31.316,32.083,33.89,34.593,34.792,29.383,29.859,29.573,33.693,34.466,34.54,28.786,29.383,28.837,31.684,29.142,0,0
3760110933,2.415433335,20.61,10.072,17.143,30.548,13.14,16.403,1724.977,0.854,400.813,23.415,14.467,0,0,1,0,0,0,5899.239,1.436,0,7.673,24.509,221.86,23.584,222.282,24.697,-1.155,24.423,222.369,24.595,0.166,835.305,40.86,17.403,30.163,-22.768,27.67,34.65,9.953,0,1,-0.001,-2.017,2.964,-1.1,-5.198,0.004,0.002,29.997,31.31,32.087,33.889,34.589,34.791,29.383,29.848,29.568,33.702,34.471,34.532,28.796,29.386,28.838,31.678,29.139,0,0
